time[s] ch1[V] ch2[V]
2.627999999999999694e-03 -2.200450151150286915e-01 -1.694568829079586558e-01
2.628999999999999827e-03 -2.180331145628966183e-01 -1.664038178897774556e-01
2.629999999999999959e-03 -2.247394497366702326e-01 -1.691176534614940719e-01
2.631000000000000092e-03 -2.197096983563400219e-01 -1.694568829079586558e-01
2.631999999999999791e-03 -2.223922324258494621e-01 -1.708138006938169640e-01
2.632999999999999924e-03 -2.217215989084720951e-01 -1.674215062291712075e-01
2.634000000000000057e-03 -2.237334994606041960e-01 -1.643684412109900073e-01
2.634999999999999756e-03 -2.207156486324060585e-01 -1.759022423907856125e-01
2.635999999999999888e-03 -2.244041329779815630e-01 -1.711530301402815479e-01
2.637000000000000021e-03 -2.233981827019154986e-01 -1.640292117645254233e-01
2.637999999999999720e-03 -2.244041329779815630e-01 -1.742060951584627204e-01
2.638999999999999853e-03 -2.237334994606041960e-01 -1.759022423907856125e-01
2.639999999999999986e-03 -2.244041329779815630e-01 -1.647076706574545912e-01
2.640999999999999685e-03 -2.213862821497834255e-01 -1.718314890332106881e-01
2.641999999999999817e-03 -2.210509653910947558e-01 -1.708138006938169640e-01
2.642999999999999950e-03 -2.230628659432268290e-01 -1.674215062291712075e-01
2.644000000000000083e-03 -2.116620961478116736e-01 -1.728491773726044400e-01
2.644999999999999782e-03 -2.223922324258494621e-01 -1.687784240150295156e-01
2.645999999999999915e-03 -2.197096983563400219e-01 -1.687784240150295156e-01
2.647000000000000047e-03 -2.274219838061796728e-01 -1.748845540513918884e-01
2.647999999999999746e-03 -2.237334994606041960e-01 -1.694568829079586558e-01
2.648999999999999879e-03 -2.176977978042079487e-01 -1.711530301402815479e-01
2.650000000000000012e-03 -2.240688162192928656e-01 -1.711530301402815479e-01
2.650999999999999711e-03 -2.250747664953589022e-01 -1.721707184796752721e-01
2.651999999999999844e-03 -2.223922324258494621e-01 -1.691176534614940719e-01
2.652999999999999976e-03 -2.200450151150286915e-01 -1.650469001039191752e-01
2.653999999999999675e-03 -2.220569156671607924e-01 -1.765807012837147805e-01
2.654999999999999808e-03 -2.223922324258494621e-01 -1.687784240150295156e-01
2.655999999999999941e-03 -2.237334994606041960e-01 -1.650469001039191752e-01
2.657000000000000074e-03 -2.213862821497834255e-01 -1.752237834978564723e-01
2.657999999999999773e-03 -2.223922324258494621e-01 -1.714922595867461319e-01
2.658999999999999905e-03 -2.244041329779815630e-01 -1.650469001039191752e-01
2.660000000000000038e-03 -2.200450151150286915e-01 -1.721707184796752721e-01
2.660999999999999737e-03 -2.163565307694532147e-01 -1.721707184796752721e-01
2.661999999999999870e-03 -2.233981827019154986e-01 -1.664038178897774556e-01
2.663000000000000003e-03 -2.438525049819250390e-01 -8.905950409585397520e-02
2.663999999999999702e-03 -2.213862821497834255e-01 -1.725099479261398561e-01
2.664999999999999834e-03 -2.207156486324060585e-01 -1.674215062291712075e-01
2.665999999999999967e-03 -2.223922324258494621e-01 -1.677607356756357637e-01
2.666999999999999666e-03 -2.213862821497834255e-01 -1.680999651221003477e-01
2.667999999999999799e-03 -2.207156486324060585e-01 -1.725099479261398561e-01
2.668999999999999932e-03 -2.187037480802739853e-01 -1.670822767827066235e-01
2.670000000000000064e-03 -2.200450151150286915e-01 -1.697961123544232398e-01
2.670999999999999763e-03 -2.203803318737173889e-01 -1.667430473362420396e-01
2.671999999999999896e-03 -2.227275491845381594e-01 -1.704745712473523800e-01
2.673000000000000029e-03 -2.200450151150286915e-01 -1.769199307301793367e-01
2.673999999999999728e-03 -2.210509653910947558e-01 -1.647076706574545912e-01
2.674999999999999861e-03 -2.227275491845381594e-01 -1.670822767827066235e-01
2.675999999999999993e-03 -2.237334994606041960e-01 -1.755630129443210286e-01
2.676999999999999692e-03 -2.210509653910947558e-01 -1.660645884433128994e-01
2.677999999999999825e-03 -2.203803318737173889e-01 -1.657253589968483154e-01
2.678999999999999958e-03 -2.213862821497834255e-01 -1.725099479261398561e-01
2.680000000000000090e-03 -2.213862821497834255e-01 -1.664038178897774556e-01
2.680999999999999790e-03 -2.217215989084720951e-01 -1.657253589968483154e-01
2.681999999999999922e-03 -2.200450151150286915e-01 -1.728491773726044400e-01
2.683000000000000055e-03 -2.270866670474910032e-01 -1.714922595867461319e-01
2.683999999999999754e-03 -2.220569156671607924e-01 -1.674215062291712075e-01
2.684999999999999887e-03 -2.200450151150286915e-01 -1.694568829079586558e-01
2.686000000000000019e-03 -2.197096983563400219e-01 -1.667430473362420396e-01
2.686999999999999719e-03 -2.210509653910947558e-01 -1.664038178897774556e-01
2.687999999999999851e-03 -2.237334994606041960e-01 -1.691176534614940719e-01
2.688999999999999984e-03 -2.207156486324060585e-01 -1.704745712473523800e-01
2.689999999999999683e-03 -2.244041329779815630e-01 -1.725099479261398561e-01
2.690999999999999816e-03 -2.203803318737173889e-01 -1.674215062291712075e-01
2.691999999999999948e-03 -2.220569156671607924e-01 -1.687784240150295156e-01
2.693000000000000081e-03 -2.200450151150286915e-01 -1.582623111746276345e-01
2.693999999999999780e-03 -2.203803318737173889e-01 -1.711530301402815479e-01
2.694999999999999913e-03 -2.197096983563400219e-01 -1.745453246049273044e-01
2.696000000000000046e-03 -2.247394497366702326e-01 -1.643684412109900073e-01
2.696999999999999745e-03 -2.203803318737173889e-01 -1.701353418008878238e-01
2.697999999999999877e-03 -2.254100832540475996e-01 -1.762414718372501965e-01
2.699000000000000010e-03 -2.213862821497834255e-01 -1.640292117645254233e-01
2.699999999999999709e-03 -2.267513502888023058e-01 -1.694568829079586558e-01
2.700999999999999842e-03 -2.207156486324060585e-01 -1.680999651221003477e-01
2.701999999999999975e-03 -2.244041329779815630e-01 -1.680999651221003477e-01
2.702999999999999674e-03 -2.197096983563400219e-01 -1.680999651221003477e-01
2.703999999999999806e-03 -2.244041329779815630e-01 -1.731884068190689963e-01
2.704999999999999939e-03 -2.200450151150286915e-01 -1.728491773726044400e-01
2.706000000000000072e-03 -2.244041329779815630e-01 -1.691176534614940719e-01
2.706999999999999771e-03 -2.183684313215852879e-01 -1.653861295503837314e-01
2.707999999999999904e-03 -2.203803318737173889e-01 -1.680999651221003477e-01
2.709000000000000036e-03 -2.213862821497834255e-01 -1.694568829079586558e-01
2.709999999999999735e-03 -2.193743815976513523e-01 -1.697961123544232398e-01
2.710999999999999868e-03 -2.200450151150286915e-01 -1.677607356756357637e-01
2.712000000000000001e-03 -2.227275491845381594e-01 -1.708138006938169640e-01
2.712999999999999700e-03 -2.227275491845381594e-01 -1.691176534614940719e-01
2.713999999999999833e-03 -2.213862821497834255e-01 -1.704745712473523800e-01
2.714999999999999965e-03 -2.213862821497834255e-01 -1.616546056392733910e-01
2.715999999999999664e-03 -2.193743815976513523e-01 -1.779376190695730886e-01
2.716999999999999797e-03 -2.207156486324060585e-01 -1.704745712473523800e-01
2.717999999999999930e-03 -2.220569156671607924e-01 -1.633507528715962831e-01
2.719000000000000063e-03 -2.200450151150286915e-01 -1.708138006938169640e-01
2.719999999999999762e-03 -2.220569156671607924e-01 -1.742060951584627204e-01
2.720999999999999894e-03 -2.227275491845381594e-01 -1.643684412109900073e-01
2.722000000000000027e-03 -2.207156486324060585e-01 -1.691176534614940719e-01
2.722999999999999726e-03 -2.233981827019154986e-01 -1.728491773726044400e-01
2.723999999999999859e-03 -2.213862821497834255e-01 -1.704745712473523800e-01
2.724999999999999992e-03 -2.237334994606041960e-01 -1.691176534614940719e-01
2.725999999999999691e-03 -1.881899230396040235e-01 -3.736730096796338496e-01
2.726999999999999823e-03 -2.210509653910947558e-01 -1.650469001039191752e-01
2.727999999999999956e-03 -2.270866670474910032e-01 -1.697961123544232398e-01
2.729000000000000089e-03 -2.227275491845381594e-01 -1.714922595867461319e-01
2.729999999999999788e-03 -2.210509653910947558e-01 -1.674215062291712075e-01
2.730999999999999921e-03 -2.233981827019154986e-01 -1.701353418008878238e-01
2.732000000000000053e-03 -2.217215989084720951e-01 -1.714922595867461319e-01
2.732999999999999752e-03 -2.227275491845381594e-01 -1.630115234251316991e-01
2.733999999999999885e-03 -2.197096983563400219e-01 -1.667430473362420396e-01
2.735000000000000018e-03 -2.173624810455192513e-01 -1.772591601766439207e-01
2.735999999999999717e-03 -2.264160335301136362e-01 -1.674215062291712075e-01
2.736999999999999850e-03 -2.170271642868305817e-01 -1.647076706574545912e-01
2.737999999999999982e-03 -2.250747664953589022e-01 -1.748845540513918884e-01
2.738999999999999681e-03 -2.173624810455192513e-01 -1.680999651221003477e-01
2.739999999999999814e-03 -2.230628659432268290e-01 -1.647076706574545912e-01
2.740999999999999947e-03 -2.200450151150286915e-01 -1.650469001039191752e-01
2.742000000000000080e-03 -2.244041329779815630e-01 -1.694568829079586558e-01
2.742999999999999779e-03 -2.190390648389626549e-01 -1.680999651221003477e-01
2.743999999999999911e-03 -2.187037480802739853e-01 -1.453715922089737211e-01
2.745000000000000044e-03 -2.210509653910947558e-01 -1.721707184796752721e-01
2.745999999999999743e-03 -2.210509653910947558e-01 -1.670822767827066235e-01
2.746999999999999876e-03 -2.193743815976513523e-01 -1.694568829079586558e-01
2.748000000000000009e-03 -2.190390648389626549e-01 -1.680999651221003477e-01
2.748999999999999708e-03 -2.220569156671607924e-01 -1.701353418008878238e-01
2.749999999999999840e-03 -2.220569156671607924e-01 -1.697961123544232398e-01
2.750999999999999973e-03 -2.227275491845381594e-01 -1.762414718372501965e-01
2.751999999999999672e-03 -2.210509653910947558e-01 -1.623330645322025589e-01
2.752999999999999805e-03 -2.230628659432268290e-01 -1.701353418008878238e-01
2.753999999999999938e-03 -2.197096983563400219e-01 -1.742060951584627204e-01
2.755000000000000070e-03 -2.250747664953589022e-01 -1.650469001039191752e-01
2.755999999999999769e-03 -2.250747664953589022e-01 -1.701353418008878238e-01
2.756999999999999902e-03 -2.213862821497834255e-01 -1.748845540513918884e-01
2.758000000000000035e-03 -2.230628659432268290e-01 -1.664038178897774556e-01
2.758999999999999734e-03 -2.230628659432268290e-01 -1.643684412109900073e-01
2.759999999999999867e-03 -2.267513502888023058e-01 -1.718314890332106881e-01
2.760999999999999999e-03 -2.190390648389626549e-01 -1.667430473362420396e-01
2.761999999999999698e-03 -2.156858972520758477e-01 -1.708138006938169640e-01
2.762999999999999831e-03 -2.203803318737173889e-01 -1.691176534614940719e-01
2.763999999999999964e-03 -2.217215989084720951e-01 -1.680999651221003477e-01
2.764999999999999663e-03 -2.210509653910947558e-01 -1.701353418008878238e-01
2.765999999999999796e-03 -2.203803318737173889e-01 -1.677607356756357637e-01
2.766999999999999928e-03 -2.203803318737173889e-01 -1.667430473362420396e-01
2.768000000000000061e-03 -2.227275491845381594e-01 -1.623330645322025589e-01
2.768999999999999760e-03 -2.250747664953589022e-01 -1.731884068190689963e-01
2.769999999999999893e-03 -2.180331145628966183e-01 -1.725099479261398561e-01
2.771000000000000026e-03 -2.220569156671607924e-01 -1.619938350857379750e-01
2.771999999999999725e-03 -2.220569156671607924e-01 -1.725099479261398561e-01
2.772999999999999857e-03 -2.187037480802739853e-01 -1.718314890332106881e-01
2.773999999999999990e-03 -2.197096983563400219e-01 -1.647076706574545912e-01
2.774999999999999689e-03 -2.207156486324060585e-01 -1.704745712473523800e-01
2.775999999999999822e-03 -2.260807167714249666e-01 -1.735276362655335802e-01
2.776999999999999955e-03 -2.237334994606041960e-01 -1.677607356756357637e-01
2.778000000000000087e-03 -2.247394497366702326e-01 -1.664038178897774556e-01
2.778999999999999786e-03 -2.213862821497834255e-01 -1.718314890332106881e-01
2.779999999999999919e-03 -2.200450151150286915e-01 -1.697961123544232398e-01
2.781000000000000052e-03 -2.220569156671607924e-01 -1.765807012837147805e-01
2.781999999999999751e-03 -2.240688162192928656e-01 -1.684391945685649317e-01
2.782999999999999884e-03 -2.207156486324060585e-01 -1.674215062291712075e-01
2.784000000000000016e-03 -2.230628659432268290e-01 -1.714922595867461319e-01
2.784999999999999715e-03 -2.193743815976513523e-01 -1.684391945685649317e-01
2.785999999999999848e-03 -2.217215989084720951e-01 -1.687784240150295156e-01
2.786999999999999981e-03 -2.190390648389626549e-01 -1.555484756029110183e-01
2.787999999999999680e-03 -2.163565307694532147e-01 -1.728491773726044400e-01
2.788999999999999813e-03 -2.217215989084720951e-01 -1.748845540513918884e-01
2.789999999999999945e-03 -2.257454000127362692e-01 -1.650469001039191752e-01
2.791000000000000078e-03 -2.233981827019154986e-01 -1.718314890332106881e-01
2.791999999999999777e-03 -2.220569156671607924e-01 -1.718314890332106881e-01
2.792999999999999910e-03 -2.230628659432268290e-01 -1.633507528715962831e-01
2.794000000000000043e-03 -2.240688162192928656e-01 -1.701353418008878238e-01
2.794999999999999742e-03 -2.180331145628966183e-01 -1.738668657119981642e-01
2.795999999999999874e-03 -2.173624810455192513e-01 -1.694568829079586558e-01
2.797000000000000007e-03 -2.200450151150286915e-01 -1.674215062291712075e-01
2.797999999999999706e-03 -2.160212140107645451e-01 -1.711530301402815479e-01
2.798999999999999839e-03 -2.237334994606041960e-01 -1.677607356756357637e-01
2.799999999999999972e-03 -2.220569156671607924e-01 -1.721707184796752721e-01
2.800999999999999671e-03 -2.230628659432268290e-01 -1.701353418008878238e-01
2.801999999999999803e-03 -2.260807167714249666e-01 -1.711530301402815479e-01
2.802999999999999936e-03 -2.207156486324060585e-01 -1.701353418008878238e-01
2.804000000000000069e-03 -2.213862821497834255e-01 -1.708138006938169640e-01
2.804999999999999768e-03 -2.207156486324060585e-01 -1.728491773726044400e-01
2.805999999999999901e-03 -2.244041329779815630e-01 -1.609761467463442508e-01
2.807000000000000033e-03 -2.230628659432268290e-01 -1.711530301402815479e-01
2.807999999999999732e-03 -2.223922324258494621e-01 -1.738668657119981642e-01
2.808999999999999865e-03 -2.237334994606041960e-01 -1.660645884433128994e-01
2.809999999999999998e-03 -2.213862821497834255e-01 -1.728491773726044400e-01
2.810999999999999697e-03 -2.220569156671607924e-01 -1.742060951584627204e-01
2.811999999999999830e-03 -2.210509653910947558e-01 -1.664038178897774556e-01
2.812999999999999962e-03 -2.227275491845381594e-01 -1.697961123544232398e-01
2.813999999999999661e-03 -2.230628659432268290e-01 -1.728491773726044400e-01
2.814999999999999794e-03 -2.220569156671607924e-01 -1.738668657119981642e-01
2.815999999999999927e-03 -2.237334994606041960e-01 -1.738668657119981642e-01
2.817000000000000060e-03 -2.257454000127362692e-01 -1.528346400311944020e-01
2.817999999999999759e-03 -2.187037480802739853e-01 -1.714922595867461319e-01
2.818999999999999891e-03 -2.190390648389626549e-01 -1.684391945685649317e-01
2.820000000000000024e-03 -2.203803318737173889e-01 -1.691176534614940719e-01
2.820999999999999723e-03 -2.200450151150286915e-01 -1.684391945685649317e-01
2.821999999999999856e-03 -2.247394497366702326e-01 -1.718314890332106881e-01
2.822999999999999989e-03 -2.237334994606041960e-01 -1.697961123544232398e-01
2.823999999999999688e-03 -2.230628659432268290e-01 -1.769199307301793367e-01
2.824999999999999820e-03 -2.250747664953589022e-01 -1.616546056392733910e-01
2.825999999999999953e-03 -2.237334994606041960e-01 -1.714922595867461319e-01
2.827000000000000086e-03 -2.247394497366702326e-01 -1.738668657119981642e-01
2.827999999999999785e-03 -2.233981827019154986e-01 -1.643684412109900073e-01
2.828999999999999918e-03 -2.197096983563400219e-01 -1.701353418008878238e-01
2.830000000000000050e-03 -2.203803318737173889e-01 -1.738668657119981642e-01
2.830999999999999749e-03 -2.247394497366702326e-01 -1.653861295503837314e-01
2.831999999999999882e-03 -2.237334994606041960e-01 -1.680999651221003477e-01
2.833000000000000015e-03 -2.190390648389626549e-01 -1.725099479261398561e-01
2.833999999999999714e-03 -2.240688162192928656e-01 -1.684391945685649317e-01
2.834999999999999847e-03 -2.240688162192928656e-01 -1.687784240150295156e-01
2.835999999999999979e-03 -2.136739966999437745e-01 -1.718314890332106881e-01
2.836999999999999678e-03 -2.213862821497834255e-01 -1.731884068190689963e-01
2.837999999999999811e-03 -2.180331145628966183e-01 -1.691176534614940719e-01
2.838999999999999944e-03 -2.237334994606041960e-01 -1.684391945685649317e-01
2.840000000000000076e-03 -2.220569156671607924e-01 -1.714922595867461319e-01
2.840999999999999776e-03 -2.240688162192928656e-01 -1.708138006938169640e-01
2.841999999999999908e-03 -2.217215989084720951e-01 -1.708138006938169640e-01
2.843000000000000041e-03 -2.210509653910947558e-01 -1.769199307301793367e-01
2.843999999999999740e-03 -2.197096983563400219e-01 -1.606369172998796668e-01
2.844999999999999873e-03 -2.210509653910947558e-01 -1.721707184796752721e-01
2.846000000000000005e-03 -2.203803318737173889e-01 -1.718314890332106881e-01
2.846999999999999705e-03 -2.230628659432268290e-01 -1.650469001039191752e-01
2.847999999999999837e-03 -2.207156486324060585e-01 -1.697961123544232398e-01
2.848999999999999970e-03 -2.173624810455192513e-01 -1.721707184796752721e-01
2.849999999999999669e-03 -2.237334994606041960e-01 -1.691176534614940719e-01
2.850999999999999802e-03 -2.227275491845381594e-01 -1.667430473362420396e-01
2.851999999999999934e-03 -2.180331145628966183e-01 -1.670822767827066235e-01
2.853000000000000067e-03 -2.260807167714249666e-01 -1.691176534614940719e-01
2.853999999999999766e-03 -2.267513502888023058e-01 -1.697961123544232398e-01
2.854999999999999899e-03 -2.233981827019154986e-01 -1.714922595867461319e-01
2.856000000000000032e-03 -2.210509653910947558e-01 -1.714922595867461319e-01
2.856999999999999731e-03 -2.207156486324060585e-01 -1.680999651221003477e-01
2.857999999999999863e-03 -2.220569156671607924e-01 -1.677607356756357637e-01
2.858999999999999996e-03 -2.163565307694532147e-01 -1.701353418008878238e-01
2.859999999999999695e-03 -2.183684313215852879e-01 -1.664038178897774556e-01
2.860999999999999828e-03 -2.217215989084720951e-01 -1.697961123544232398e-01
2.861999999999999961e-03 -2.210509653910947558e-01 -1.809906840877542611e-01
2.862999999999999660e-03 -2.230628659432268290e-01 -1.623330645322025589e-01
2.863999999999999792e-03 -2.203803318737173889e-01 -1.677607356756357637e-01
2.864999999999999925e-03 -2.210509653910947558e-01 -1.748845540513918884e-01
2.866000000000000058e-03 -2.244041329779815630e-01 -1.677607356756357637e-01
2.866999999999999757e-03 -2.213862821497834255e-01 -1.680999651221003477e-01
2.867999999999999890e-03 -2.203803318737173889e-01 -1.735276362655335802e-01
2.869000000000000022e-03 -2.237334994606041960e-01 -1.667430473362420396e-01
2.869999999999999721e-03 -2.230628659432268290e-01 -1.660645884433128994e-01
2.870999999999999854e-03 -2.217215989084720951e-01 -1.728491773726044400e-01
2.871999999999999987e-03 -2.217215989084720951e-01 -1.701353418008878238e-01
2.872999999999999686e-03 -2.230628659432268290e-01 -1.714922595867461319e-01
2.873999999999999819e-03 -2.257454000127362692e-01 -1.697961123544232398e-01
2.874999999999999951e-03 -2.233981827019154986e-01 -1.721707184796752721e-01
2.876000000000000084e-03 -2.244041329779815630e-01 -1.680999651221003477e-01
2.876999999999999783e-03 -2.227275491845381594e-01 -1.701353418008878238e-01
2.877999999999999916e-03 -2.250747664953589022e-01 -1.711530301402815479e-01
2.879000000000000049e-03 -2.240688162192928656e-01 -1.708138006938169640e-01
2.879999999999999748e-03 -2.190390648389626549e-01 -1.653861295503837314e-01
2.880999999999999880e-03 -2.190390648389626549e-01 -1.708138006938169640e-01
2.882000000000000013e-03 -2.250747664953589022e-01 -1.599584584069504989e-01
2.882999999999999712e-03 -2.207156486324060585e-01 -1.687784240150295156e-01
2.883999999999999845e-03 -2.220569156671607924e-01 -1.765807012837147805e-01
2.884999999999999978e-03 -2.240688162192928656e-01 -1.643684412109900073e-01
2.885999999999999677e-03 -2.203803318737173889e-01 -1.667430473362420396e-01
2.886999999999999809e-03 -2.213862821497834255e-01 -1.748845540513918884e-01
2.887999999999999942e-03 -2.230628659432268290e-01 -1.657253589968483154e-01
2.889000000000000075e-03 -2.193743815976513523e-01 -1.660645884433128994e-01
2.889999999999999774e-03 -2.180331145628966183e-01 -1.701353418008878238e-01
2.890999999999999907e-03 -2.254100832540475996e-01 -1.687784240150295156e-01
2.892000000000000039e-03 -2.230628659432268290e-01 -1.650469001039191752e-01
2.892999999999999738e-03 -2.193743815976513523e-01 -1.691176534614940719e-01
2.893999999999999871e-03 -2.217215989084720951e-01 -1.680999651221003477e-01
2.895000000000000004e-03 -2.203803318737173889e-01 -1.660645884433128994e-01
2.895999999999999703e-03 -2.190390648389626549e-01 -1.721707184796752721e-01
2.896999999999999836e-03 -2.230628659432268290e-01 -1.721707184796752721e-01
2.897999999999999968e-03 -2.217215989084720951e-01 -1.704745712473523800e-01
2.898999999999999667e-03 -2.187037480802739853e-01 -1.694568829079586558e-01
2.899999999999999800e-03 -2.227275491845381594e-01 -1.694568829079586558e-01
2.900999999999999933e-03 -2.217215989084720951e-01 -1.596192289604859427e-01
2.902000000000000066e-03 -2.183684313215852879e-01 -1.677607356756357637e-01
2.902999999999999765e-03 -2.217215989084720951e-01 -1.762414718372501965e-01
2.903999999999999897e-03 -2.213862821497834255e-01 -1.640292117645254233e-01
2.905000000000000030e-03 -2.210509653910947558e-01 -1.684391945685649317e-01
2.905999999999999729e-03 -2.200450151150286915e-01 -1.748845540513918884e-01
2.906999999999999862e-03 -2.220569156671607924e-01 -1.674215062291712075e-01
2.907999999999999995e-03 -2.237334994606041960e-01 -1.667430473362420396e-01
2.908999999999999694e-03 -2.237334994606041960e-01 -1.721707184796752721e-01
2.909999999999999826e-03 -2.227275491845381594e-01 -1.701353418008878238e-01
2.910999999999999959e-03 -2.223922324258494621e-01 -1.667430473362420396e-01
2.911999999999999658e-03 -2.146799469760098111e-01 -1.507992633524069537e-01
2.912999999999999791e-03 -2.244041329779815630e-01 -1.670822767827066235e-01
2.913999999999999924e-03 -2.237334994606041960e-01 -1.711530301402815479e-01
2.915000000000000056e-03 -2.150152637346984807e-01 -1.691176534614940719e-01
2.915999999999999755e-03 -2.180331145628966183e-01 -1.687784240150295156e-01
2.916999999999999888e-03 -2.210509653910947558e-01 -1.711530301402815479e-01
2.918000000000000021e-03 -2.230628659432268290e-01 -1.704745712473523800e-01
2.918999999999999720e-03 -2.217215989084720951e-01 -1.684391945685649317e-01
2.919999999999999853e-03 -2.244041329779815630e-01 -1.708138006938169640e-01
2.920999999999999985e-03 -2.244041329779815630e-01 -1.697961123544232398e-01
2.921999999999999684e-03 -2.193743815976513523e-01 -1.759022423907856125e-01
2.922999999999999817e-03 -2.190390648389626549e-01 -1.616546056392733910e-01
2.923999999999999950e-03 -2.210509653910947558e-01 -1.691176534614940719e-01
2.925000000000000083e-03 -2.220569156671607924e-01 -1.748845540513918884e-01
2.925999999999999782e-03 -2.213862821497834255e-01 -1.647076706574545912e-01
2.926999999999999914e-03 -2.220569156671607924e-01 -1.677607356756357637e-01
2.928000000000000047e-03 -2.207156486324060585e-01 -1.731884068190689963e-01
2.928999999999999746e-03 -2.240688162192928656e-01 -1.687784240150295156e-01
2.929999999999999879e-03 -2.227275491845381594e-01 -1.680999651221003477e-01
2.931000000000000012e-03 -2.227275491845381594e-01 -1.748845540513918884e-01
2.931999999999999711e-03 -2.210509653910947558e-01 -1.684391945685649317e-01
2.932999999999999843e-03 -2.237334994606041960e-01 -1.684391945685649317e-01
2.933999999999999976e-03 -2.220569156671607924e-01 -1.704745712473523800e-01
2.934999999999999675e-03 -2.260807167714249666e-01 -1.731884068190689963e-01
2.935999999999999808e-03 -2.267513502888023058e-01 -1.691176534614940719e-01
2.936999999999999941e-03 -2.210509653910947558e-01 -1.670822767827066235e-01
2.938000000000000073e-03 -2.190390648389626549e-01 -1.687784240150295156e-01
2.938999999999999772e-03 -2.187037480802739853e-01 -1.680999651221003477e-01
2.939999999999999905e-03 -2.217215989084720951e-01 -1.691176534614940719e-01
2.941000000000000038e-03 -2.227275491845381594e-01 -1.704745712473523800e-01
2.941999999999999737e-03 -2.227275491845381594e-01 -1.633507528715962831e-01
2.942999999999999870e-03 -2.207156486324060585e-01 -1.664038178897774556e-01
2.944000000000000002e-03 -2.203803318737173889e-01 -1.752237834978564723e-01
2.944999999999999701e-03 -2.200450151150286915e-01 -1.619938350857379750e-01
2.945999999999999834e-03 -2.200450151150286915e-01 -1.657253589968483154e-01
2.946999999999999967e-03 -2.227275491845381594e-01 -1.772591601766439207e-01
2.947999999999999666e-03 -2.203803318737173889e-01 -1.677607356756357637e-01
2.948999999999999799e-03 -2.217215989084720951e-01 -1.650469001039191752e-01
2.949999999999999931e-03 -2.217215989084720951e-01 -1.718314890332106881e-01
2.951000000000000064e-03 -2.217215989084720951e-01 -1.677607356756357637e-01
2.951999999999999763e-03 -2.200450151150286915e-01 -1.633507528715962831e-01
2.952999999999999896e-03 -2.455290887753684426e-01 -1.246785959746345152e-01
2.954000000000000029e-03 -2.183684313215852879e-01 -1.721707184796752721e-01
2.954999999999999728e-03 -2.250747664953589022e-01 -1.697961123544232398e-01
2.955999999999999860e-03 -2.287632508409344068e-01 -1.765807012837147805e-01
2.956999999999999993e-03 -2.220569156671607924e-01 -1.660645884433128994e-01
2.957999999999999692e-03 -2.223922324258494621e-01 -1.708138006938169640e-01
2.958999999999999825e-03 -2.197096983563400219e-01 -1.701353418008878238e-01
2.959999999999999958e-03 -2.237334994606041960e-01 -1.728491773726044400e-01
2.960999999999999657e-03 -2.233981827019154986e-01 -1.701353418008878238e-01
2.961999999999999789e-03 -2.213862821497834255e-01 -1.714922595867461319e-01
2.962999999999999922e-03 -2.250747664953589022e-01 -1.792945368554313967e-01
2.964000000000000055e-03 -2.207156486324060585e-01 -1.667430473362420396e-01
2.964999999999999754e-03 -2.200450151150286915e-01 -1.660645884433128994e-01
2.965999999999999887e-03 -2.210509653910947558e-01 -1.769199307301793367e-01
2.967000000000000019e-03 -2.227275491845381594e-01 -1.660645884433128994e-01
2.967999999999999718e-03 -2.237334994606041960e-01 -1.684391945685649317e-01
2.968999999999999851e-03 -2.210509653910947558e-01 -1.721707184796752721e-01
2.969999999999999984e-03 -2.217215989084720951e-01 -1.684391945685649317e-01
2.970999999999999683e-03 -2.223922324258494621e-01 -1.697961123544232398e-01
2.971999999999999816e-03 -2.187037480802739853e-01 -1.426577566372571049e-01
2.972999999999999948e-03 -2.197096983563400219e-01 -1.640292117645254233e-01
2.974000000000000081e-03 -2.233981827019154986e-01 -1.691176534614940719e-01
2.974999999999999780e-03 -2.173624810455192513e-01 -1.714922595867461319e-01
2.975999999999999913e-03 -2.237334994606041960e-01 -1.701353418008878238e-01
2.977000000000000045e-03 -2.200450151150286915e-01 -1.708138006938169640e-01
2.977999999999999745e-03 -2.193743815976513523e-01 -1.680999651221003477e-01
2.978999999999999877e-03 -2.190390648389626549e-01 -1.684391945685649317e-01
2.980000000000000010e-03 -2.183684313215852879e-01 -1.670822767827066235e-01
2.980999999999999709e-03 -2.230628659432268290e-01 -1.701353418008878238e-01
2.981999999999999842e-03 -2.187037480802739853e-01 -1.769199307301793367e-01
2.982999999999999974e-03 -2.217215989084720951e-01 -1.616546056392733910e-01
2.983999999999999674e-03 -2.227275491845381594e-01 -1.701353418008878238e-01
2.984999999999999806e-03 -2.207156486324060585e-01 -1.755630129443210286e-01
2.985999999999999939e-03 -2.213862821497834255e-01 -1.667430473362420396e-01
2.987000000000000072e-03 -2.257454000127362692e-01 -1.670822767827066235e-01
2.987999999999999771e-03 -2.230628659432268290e-01 -1.742060951584627204e-01
2.988999999999999903e-03 -2.203803318737173889e-01 -1.674215062291712075e-01
2.990000000000000036e-03 -2.200450151150286915e-01 -1.664038178897774556e-01
2.990999999999999735e-03 -2.166918475281418843e-01 -1.680999651221003477e-01
2.991999999999999868e-03 -2.223922324258494621e-01 -1.680999651221003477e-01
2.993000000000000001e-03 -2.227275491845381594e-01 -1.711530301402815479e-01
2.993999999999999700e-03 -2.093148788369909030e-01 -1.657253589968483154e-01
