# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
7.107279696773412070e+02,1.507831870795297124e+00,2.840146178984790867e-02,1.542811811999520888e+00,1.533621195808566179e-02
7.173174944465612271e+02,1.475940942518956023e+00,1.995039036754772677e-02,1.539851827574827636e+00,1.688096870081433679e-02
7.239681140910877275e+02,1.461357116628987152e+00,2.015218215719340872e-02,1.540711827553153057e+00,9.054672568400895516e-03
7.306803950529499616e+02,1.454650791949518185e+00,3.276055524249048279e-02,1.538727209504063831e+00,9.471776937745212538e-03
7.374549090259546347e+02,1.437049977175772097e+00,2.767824565478305132e-02,1.545930402471678899e+00,1.498348483519325140e-02
7.442922330043758166e+02,1.428543484360753180e+00,2.082521083578687399e-02,1.531173660984800122e+00,1.611594374226456988e-02
7.511929493320968731e+02,1.414886749427787027e+00,2.506009588913588396e-02,1.533440606687923591e+00,1.461440032375155469e-02
7.581576457522110104e+02,1.398535909435018487e+00,9.008756075972760777e-03,1.536529796480276655e+00,1.525036173508070338e-02
7.651869154570817955e+02,1.393252644014790986e+00,2.312954561818583027e-02,1.540269504495982433e+00,1.262722896571681110e-02
7.722813571388642231e+02,1.376020952723772561e+00,2.032722532028915022e-02,1.536470541229614462e+00,1.161492672407412122e-02
7.794415750404950813e+02,1.366004616747921840e+00,2.525882880466542510e-02,1.534747753150343286e+00,1.798610428731222191e-02
7.866681790071581872e+02,1.358755205818794609e+00,2.601472153991452041e-02,1.534052943736011976e+00,1.990701456522336182e-02
7.939617845382275618e+02,1.346551799246447079e+00,2.021536551905905518e-02,1.531745749727968953e+00,2.439406174089693916e-02
8.013230128396886585e+02,1.322911781913814089e+00,2.510305162337515134e-02,1.524287957081767120e+00,1.880020500656903737e-02
8.087524908770457159e+02,1.317228269068194013e+00,2.282772717397377193e-02,1.534552561645224911e+00,1.307705671489460195e-02
8.162508514287228536e+02,1.310925984268920708e+00,1.345236157209824673e-02,1.533799562755206569e+00,9.970563166970243182e-03
8.238187331399601590e+02,1.284540405166187949e+00,2.537762686854509384e-02,1.531525755111597054e+00,1.738810164009888665e-02
8.314567805772063593e+02,1.283102534031651754e+00,1.639060917552816535e-02,1.532217516062826856e+00,1.261398457640973934e-02
8.391656442830161495e+02,1.262221428431467896e+00,2.258569727677374114e-02,1.521911364145826617e+00,1.625465325045770751e-02
8.469459808314585416e+02,1.257264025280439457e+00,1.405276658499380465e-02,1.541005011136110880e+00,1.369063524259031030e-02
8.547984528840405574e+02,1.236959245475216518e+00,1.285061833024384037e-02,1.529575490839270246e+00,1.339846589775513241e-02
8.627237292461450124e+02,1.239504709276803229e+00,1.930520078858743993e-02,1.524447424827299002e+00,1.613157211242192621e-02
8.707224849239921696e+02,1.219582485459517418e+00,2.134825707200113318e-02,1.525382229826655500e+00,1.530959409601780584e-02
8.787954011821319682e+02,1.210615512138857985e+00,1.365916274542917051e-02,1.521647010116612408e+00,1.473178963495309392e-02
8.869431656014704686e+02,1.203659701524787184e+00,1.978369116504363409e-02,1.522654608296696077e+00,7.931781197787000914e-03
8.951664721378301692e+02,1.196692097580505765e+00,2.541027802579148495e-02,1.518188465926376240e+00,1.131955174311613348e-02
9.034660211810524970e+02,1.172815126671880037e+00,1.449690811442295307e-02,1.528111867770761911e+00,1.668202355821129731e-02
9.118425196146562257e+02,1.169296761683205066e+00,3.239752961394416764e-02,1.528486268480851340e+00,1.573001223191729941e-02
9.202966808760410231e+02,1.164292037397042900e+00,2.993725850592962243e-02,1.532948221665179300e+00,1.743060754615917071e-02
9.288292250172498825e+02,1.141120298269284516e+00,2.152066314537482219e-02,1.521608435447525887e+00,1.553256575713085966e-02
9.374408787662990790e+02,1.136359596588365495e+00,2.261712254565355004e-02,1.517020906317596340e+00,2.081305756332549328e-02
9.461323755890759912e+02,1.120600062022689247e+00,2.565823980685637620e-02,1.530310635167894784e+00,2.047009946051280005e-02
9.549044557518077454e+02,1.118878633618695551e+00,2.514059342633681235e-02,1.519381850121943156e+00,1.139670707955539597e-02
9.637578663841088655e+02,1.114727293558450238e+00,1.873952787614142912e-02,1.517967740774235796e+00,1.910343051474325954e-02
9.726933615426169126e+02,1.095461606051441716e+00,1.586687998150610596e-02,1.516896760779238962e+00,1.717087138107972408e-02
9.817117022752183857e+02,1.086270905361837125e+00,2.284110266873844511e-02,1.517089515026140756e+00,2.134877975644737524e-02
9.908136566858665901e+02,1.077927428757504691e+00,8.534508340709420424e-03,1.509588403866021000e+00,1.548997924929825312e-02
1.000000000000000000e+03,1.060758823284241981e+00,1.944732902042375575e-02,1.528590648898491278e+00,1.182006612749701702e-02
