# Acquisizione Analog Discovery 2
# Timestamp 2025-10-02 11:39:05
# time	ch1	ch2
-3.099999999999999999e-04	-4.246426753915345798e-02	9.877190302635591168e-03
-3.089999999999999756e-04	-2.405093571148841577e-02	-1.308914089955412474e-03
-3.080000000000000055e-04	2.014106067490769453e-02	1.360589176683259238e-02
-3.069999999999999812e-04	9.093061578308667819e-03	-1.622371994674341733e-02
-3.060000000000000111e-04	4.960239159917176344e-02	-8.766317018349414902e-03
-3.049999999999999868e-04	7.169838979236982379e-02	-8.766317018349414902e-03
-3.039999999999999625e-04	9.011172162003486252e-02	-1.308914089955412474e-03
-3.029999999999999924e-04	1.122077198132329229e-01	2.479199615942359602e-02
-3.019999999999999681e-04	1.453517171030299926e-01	1.360589176683259238e-02
-3.009999999999999980e-04	1.232557189098319461e-01	1.360589176683259238e-02
-2.999999999999999737e-04	1.748130480272940823e-01	9.877190302635591168e-03
-2.990000000000000036e-04	1.895437134894261133e-01	1.733459323102959360e-02
-2.979999999999999793e-04	2.226877107792231969e-01	1.360589176683259238e-02
-2.970000000000000092e-04	2.300530435102892124e-01	2.852069762362059724e-02
-2.959999999999999849e-04	2.447837089724212434e-01	6.148488838438589954e-03
-2.949999999999999606e-04	2.668797071656193176e-01	3.597810055201459967e-02
-2.939999999999999905e-04	2.852930389932843425e-01	2.419787374241588740e-03
-2.929999999999999662e-04	3.073890371864824167e-01	2.419787374241588740e-03
-2.919999999999999961e-04	3.184370362830814538e-01	-1.995242141094041854e-02
-2.909999999999999718e-04	3.552636999384115035e-01	6.148488838438589954e-03
-2.900000000000000017e-04	3.478983672073455158e-01	6.148488838438589954e-03
-2.889999999999999774e-04	4.141863617869396830e-01	-1.308914089955412474e-03
-2.880000000000000073e-04	3.920903635937416087e-01	1.360589176683259238e-02
-2.869999999999999830e-04	4.252343608835386646e-01	6.148488838438589954e-03
-2.860000000000000129e-04	4.510130254422697327e-01	1.360589176683259238e-02
-2.849999999999999886e-04	5.173010200218639554e-01	-1.308914089955412474e-03
-2.839999999999999643e-04	4.988876881941988750e-01	1.360589176683259238e-02
-2.829999999999999942e-04	5.025703545597319799e-01	1.733459323102959360e-02
-2.819999999999999699e-04	5.209836863873968937e-01	9.877190302635591168e-03
-2.809999999999999998e-04	5.283490191184629925e-01	1.360589176683259238e-02
-2.799999999999999755e-04	5.762236818703920793e-01	-1.308914089955412474e-03
-2.790000000000000054e-04	6.093676791601891907e-01	1.360589176683259238e-02
-2.779999999999999811e-04	6.130503455257221290e-01	-1.308914089955412474e-03
-2.770000000000000110e-04	6.240983446223211661e-01	2.852069762362059724e-02
-2.759999999999999867e-04	6.351463437189202033e-01	-1.308914089955412474e-03
-2.749999999999999624e-04	6.867036728363822284e-01	-1.622371994674341733e-02
-2.739999999999999923e-04	6.940690055674483272e-01	2.419787374241588740e-03
-2.729999999999999680e-04	7.161650037606464014e-01	2.419787374241588740e-03
-2.719999999999999979e-04	7.456263346849105744e-01	3.597810055201459967e-02
-2.709999999999999735e-04	7.529916674159764511e-01	1.360589176683259238e-02
-2.700000000000000035e-04	7.787703319747074637e-01	-5.037615554152413688e-03
-2.689999999999999791e-04	8.082316628989716367e-01	9.877190302635591168e-03
-2.680000000000000090e-04	8.192796619955706738e-01	1.360589176683259238e-02
-2.669999999999999847e-04	8.266449947266367726e-01	1.733459323102959360e-02
-2.660000000000000146e-04	8.708369911130326990e-01	-1.308914089955412474e-03
-2.649999999999999903e-04	8.745196574785658594e-01	6.148488838438589954e-03
-2.639999999999999660e-04	8.929329893062307733e-01	6.148488838438589954e-03
-2.629999999999999959e-04	9.187116538649620079e-01	1.733459323102959360e-02
-2.619999999999999716e-04	9.371249856926269217e-01	6.148488838438589954e-03
-2.610000000000000015e-04	9.592209838858249960e-01	1.733459323102959360e-02
-2.599999999999999772e-04	9.776343157134901318e-01	1.360589176683259238e-02
-2.590000000000000071e-04	9.923649811756221073e-01	1.360589176683259238e-02
-2.579999999999999828e-04	9.960476475411550457e-01	2.419787374241588740e-03
-2.570000000000000127e-04	-9.631308589224056860e-01	-1.308914089955412474e-03
-2.559999999999999884e-04	-9.520828598258066489e-01	2.419787374241588740e-03
-2.549999999999999641e-04	-9.299868616326085746e-01	-5.037615554152413688e-03
-2.539999999999999940e-04	-9.226215289015426979e-01	9.877190302635591168e-03
-2.529999999999999697e-04	-8.857948652462124262e-01	-8.766317018349414902e-03
-2.519999999999999996e-04	-9.005255307083446237e-01	-8.766317018349414902e-03
-2.509999999999999753e-04	-8.710641997840804507e-01	-5.037615554152413688e-03
-2.500000000000000052e-04	-8.489682015908823765e-01	-8.766317018349414902e-03
-2.489999999999999809e-04	-8.121415379355523267e-01	-2.368112287513741976e-02
-2.480000000000000108e-04	-8.452855352253494381e-01	2.419787374241588740e-03
-2.469999999999999865e-04	-7.716322079146893387e-01	9.877190302635591168e-03
-2.459999999999999622e-04	-7.753148742802222770e-01	-1.308914089955412474e-03
-2.449999999999999921e-04	-7.458535433559581040e-01	-5.037615554152413688e-03
-2.439999999999999949e-04	-7.163922124316941531e-01	-5.037615554152413688e-03
-2.429999999999999977e-04	-7.053442133350951160e-01	-1.308914089955412474e-03
-2.420000000000000005e-04	-6.722002160452980046e-01	2.419787374241588740e-03
-2.409999999999999762e-04	-6.574695505831660292e-01	6.148488838438589954e-03
-2.399999999999999790e-04	-6.353735523899679549e-01	6.148488838438589954e-03
-2.389999999999999818e-04	-6.390562187555008933e-01	-1.249501848254641612e-02
-2.379999999999999846e-04	-6.243255532933689178e-01	-1.308914089955412474e-03
-2.369999999999999874e-04	-5.764508905414398310e-01	-8.766317018349414902e-03
-2.359999999999999902e-04	-5.690855578103737322e-01	-8.766317018349414902e-03
-2.349999999999999930e-04	-5.433068932516427196e-01	-5.037615554152413688e-03
-2.339999999999999958e-04	-5.175282286929117070e-01	1.733459323102959360e-02
-2.329999999999999986e-04	-4.843842314031145402e-01	-1.622371994674341733e-02
-2.320000000000000014e-04	-4.917495641341805834e-01	1.360589176683259238e-02
-2.309999999999999771e-04	-4.475575677477844350e-01	2.419787374241588740e-03
-2.299999999999999799e-04	-4.254615695545864162e-01	-8.766317018349414902e-03
-2.289999999999999826e-04	-4.254615695545864162e-01	9.877190302635591168e-03
-2.279999999999999854e-04	-3.960002386303223543e-01	2.419787374241588740e-03
-2.269999999999999882e-04	-3.996829049958553481e-01	2.419787374241588740e-03
-2.259999999999999910e-04	-3.775869068026572739e-01	2.106329469522659481e-02
-2.249999999999999938e-04	-3.370775767817941748e-01	-5.037615554152413688e-03
-2.239999999999999966e-04	-3.260295776851951377e-01	9.877190302635591168e-03
-2.229999999999999994e-04	-3.149815785885961561e-01	-1.308914089955412474e-03
-2.220000000000000022e-04	-2.781549149332660509e-01	-1.622371994674341733e-02
-2.209999999999999779e-04	-2.413282512779359457e-01	1.360589176683259238e-02
-2.199999999999999807e-04	-2.671069158366670138e-01	2.419787374241588740e-03
-2.189999999999999835e-04	-2.450109176434689673e-01	2.106329469522659481e-02
-2.179999999999999863e-04	-2.081842539881388621e-01	6.148488838438589954e-03
-2.169999999999999891e-04	-1.897709221604738095e-01	1.360589176683259238e-02
-2.159999999999999919e-04	-1.529442585051437320e-01	9.877190302635591168e-03
-2.149999999999999947e-04	-1.382135930430117010e-01	-1.308914089955412474e-03
-2.139999999999999975e-04	-1.271655939464126639e-01	9.877190302635591168e-03
